scenario,lens_angle_deg,yz_angle_deg,theta_deg,phi_deg,gain_db
Simul_+0deg,0,297.71997070,62.28000259,-90.00000000,-0.22270623
Simul_+0deg,0,298.07998657,61.91999817,-90.00000000,-0.32989335
Simul_+0deg,0,298.44000244,61.55999374,-90.00000000,-0.45352721
Simul_+0deg,0,298.79998779,61.19998932,-90.00000000,-0.57765305
Simul_+0deg,0,299.15997314,60.84000778,-90.00000000,-0.70219511
Simul_+0deg,0,299.51998901,60.48000336,-90.00000000,-0.82710636
Simul_+0deg,0,299.87997437,60.11999893,-90.00000000,-0.95229864
Simul_+0deg,0,300.23999023,59.75999069,-90.00000000,-1.08206820
Simul_+0deg,0,300.60000610,59.39998627,-90.00000000,-1.21432805
Simul_+0deg,0,300.95996094,59.04000854,-90.00000000,-1.34681916
Simul_+0deg,0,301.31997681,58.68000412,-90.00000000,-1.47945619
Simul_+0deg,0,301.67999268,58.31999207,-90.00000000,-1.61211610
Simul_+0deg,0,302.03997803,57.95998383,-90.00000000,-1.74486113
Simul_+0deg,0,302.39996338,57.60001373,-90.00000000,-1.87920630
Simul_+0deg,0,302.75997925,57.24000549,-90.00000000,-2.01377130
Simul_+0deg,0,303.11999512,56.88000107,-90.00000000,-2.14841890
Simul_+0deg,0,303.47998047,56.51999283,-90.00000000,-2.28302741
Simul_+0deg,0,303.83999634,56.15998840,-90.00000000,-2.41745448
Simul_+0deg,0,304.19998169,55.80001068,-90.00000000,-2.55274796
Simul_+0deg,0,304.55996704,55.44000244,-90.00000000,-2.68707490
Simul_+0deg,0,304.91998291,55.07999802,-90.00000000,-2.81872010
Simul_+0deg,0,305.27999878,54.71999359,-90.00000000,-2.94729495
Simul_+0deg,0,305.63998413,54.35998917,-90.00000000,-3.07240248
Simul_+0deg,0,305.99996948,54.00000763,-90.00000000,-3.19361210
Simul_+0deg,0,306.35998535,53.64000702,-90.00000000,-3.30564451
Simul_+0deg,0,306.71997070,53.27999878,-90.00000000,-3.40803146
Simul_+0deg,0,307.07998657,52.91999054,-90.00000000,-3.50000739
Simul_+0deg,0,307.44000244,52.55998993,-90.00000000,-3.58084726
Simul_+0deg,0,307.79995728,52.20001221,-90.00000000,-3.64987946
Simul_+0deg,0,308.15997314,51.84000397,-90.00000000,-3.70676875
Simul_+0deg,0,308.51998901,51.47999573,-90.00000000,-3.75051522
Simul_+0deg,0,308.87997437,51.11999130,-90.00000000,-3.78018188
Simul_+0deg,0,309.23999023,50.75998688,-90.00000000,-3.79547739
Simul_+0deg,0,309.59997559,50.40000916,-90.00000000,-3.79624987
Simul_+0deg,0,309.95999146,50.04000473,-90.00000000,-3.78248978
Simul_+0deg,0,310.31997681,49.67999649,-90.00000000,-3.78563166
Simul_+0deg,0,310.67999268,49.31999207,-90.00000000,-3.78316259
Simul_+0deg,0,311.04000854,48.95998383,-90.00000000,-3.77146602
Simul_+0deg,0,311.39996338,48.60000610,-90.00000000,-3.75061941
Simul_+0deg,0,311.75997925,48.24000168,-90.00000000,-3.72075176
Simul_+0deg,0,312.11999512,47.87999725,-90.00000000,-3.70296121
Simul_+0deg,0,312.47998047,47.51998901,-90.00000000,-3.72141743
Simul_+0deg,0,312.83999634,47.15998840,-90.00000000,-3.73582315
Simul_+0deg,0,313.19998169,46.80000687,-90.00000000,-3.74613953
Simul_+0deg,0,313.55996704,46.44000244,-90.00000000,-3.75233555
Simul_+0deg,0,313.91998291,46.07999420,-90.00000000,-3.75439692
Simul_+0deg,0,314.27999878,45.71998978,-90.00000000,-3.79070640
Simul_+0deg,0,314.63998413,45.35998535,-90.00000000,-3.83541083
Simul_+0deg,0,314.99996948,45.00000763,-90.00000000,-3.87766004
Simul_+0deg,0,315.35998535,44.63999557,-90.00000000,-3.91738510
Simul_+0deg,0,315.71997070,44.27999115,-90.00000000,-3.95450878
Simul_+0deg,0,316.07998657,43.91999054,-90.00000000,-3.98940682
Simul_+0deg,0,316.43997192,43.56001282,-90.00000000,-4.02371216
Simul_+0deg,0,316.79998779,43.20000839,-90.00000000,-4.05618191
Simul_+0deg,0,317.15997314,42.84000015,-90.00000000,-4.08677149
Simul_+0deg,0,317.51998901,42.47999191,-90.00000000,-4.11543894
Simul_+0deg,0,317.88000488,42.11998749,-90.00000000,-4.14214182
Simul_+0deg,0,318.23995972,41.76001358,-90.00000000,-4.14251757
Simul_+0deg,0,318.59997559,41.40000534,-90.00000000,-4.13004684
Simul_+0deg,0,318.95999146,41.03999710,-90.00000000,-4.11716270
Simul_+0deg,0,319.31997681,40.67998886,-90.00000000,-4.10387182
Simul_+0deg,0,319.67999268,40.31998444,-90.00000000,-4.09017658
Simul_+0deg,0,320.03997803,39.96000671,-90.00000000,-4.07112980
Simul_+0deg,0,320.39996338,39.60000229,-90.00000000,-4.01169968
Simul_+0deg,0,320.75997925,39.23999786,-90.00000000,-3.95124888
Simul_+0deg,0,321.11999512,38.87999344,-90.00000000,-3.88982821
Simul_+0deg,0,321.47998047,38.51998520,-90.00000000,-3.82749271
Simul_+0deg,0,321.83996582,38.16000748,-90.00000000,-3.76429558
Simul_+0deg,0,322.19998169,37.80000687,-90.00000000,-3.68633056
Simul_+0deg,0,322.55999756,37.43999481,-90.00000000,-3.59405136
Simul_+0deg,0,322.91998291,37.07999039,-90.00000000,-3.49818850
Simul_+0deg,0,323.27999878,36.71998215,-90.00000000,-3.39901400
Simul_+0deg,0,323.63998413,36.36000443,-90.00000000,-3.29680419
Simul_+0deg,0,323.99996948,36.00000381,-90.00000000,-3.19180822
Simul_+0deg,0,324.35998535,35.63999557,-90.00000000,-3.10181594
Simul_+0deg,0,324.72000122,35.27999115,-90.00000000,-3.00671816
Simul_+0deg,0,325.07998657,34.91998672,-90.00000000,-2.90688515
Simul_+0deg,0,325.43997192,34.56000900,-90.00000000,-2.80269051
Simul_+0deg,0,325.79998779,34.20000076,-90.00000000,-2.69447923
Simul_+0deg,0,326.15997314,33.83999634,-90.00000000,-2.61113620
Simul_+0deg,0,326.51998901,33.47999191,-90.00000000,-2.55802870
Simul_+0deg,0,326.88000488,33.11998367,-90.00000000,-2.49894047
Simul_+0deg,0,327.23995972,32.76000214,-90.00000000,-2.43412828
Simul_+0deg,0,327.59997559,32.40000534,-90.00000000,-2.36384702
Simul_+0deg,0,327.95999146,32.03999710,-90.00000000,-2.28837538
Simul_+0deg,0,328.31997681,31.67999268,-90.00000000,-2.28156757
Simul_+0deg,0,328.67999268,31.31998444,-90.00000000,-2.27589655
Simul_+0deg,0,329.03997803,30.96000671,-90.00000000,-2.26200914
Simul_+0deg,0,329.39999390,30.60000420,-90.00000000,-2.23998356
Simul_+0deg,0,329.75997925,30.23999786,-90.00000000,-2.20994139
Simul_+0deg,0,330.11999512,29.87998581,-90.00000000,-2.19555736
Simul_+0deg,0,330.47998047,29.52001190,-90.00000000,-2.21851611
Simul_+0deg,0,330.83996582,29.16000557,-90.00000000,-2.23072433
Simul_+0deg,0,331.19998169,28.80000305,-90.00000000,-2.23208857
Simul_+0deg,0,331.55999756,28.43999672,-90.00000000,-2.22259784
Simul_+0deg,0,331.91998291,28.07998657,-90.00000000,-2.20232391
Simul_+0deg,0,332.27996826,27.72001266,-90.00000000,-2.20788789
Simul_+0deg,0,332.63998413,27.36000633,-90.00000000,-2.21351099
Simul_+0deg,0,332.99996948,26.99999809,-90.00000000,-2.20876288
Simul_+0deg,0,333.35998535,26.63999557,-90.00000000,-2.19367838
Simul_+0deg,0,333.72000122,26.27998543,-90.00000000,-2.16836357
Simul_+0deg,0,334.07995605,25.92000771,-90.00000000,-2.14131498
Simul_+0deg,0,334.43997192,25.56000137,-90.00000000,-2.13574648
Simul_+0deg,0,334.79998779,25.19999886,-90.00000000,-2.12403297
Simul_+0deg,0,335.15997314,24.83999062,-90.00000000,-2.10622263
Simul_+0deg,0,335.51998901,24.47998619,-90.00000000,-2.08239222
Simul_+0deg,0,335.87997437,24.12000656,-90.00000000,-2.05264354
Simul_+0deg,0,336.23999023,23.76000595,-90.00000000,-2.04426908
Simul_+0deg,0,336.59997559,23.39999390,-90.00000000,-2.04668450
Simul_+0deg,0,336.95999146,23.03999329,-90.00000000,-2.04688096
Simul_+0deg,0,337.32000732,22.67998886,-90.00000000,-2.04486012
Simul_+0deg,0,337.67996216,22.32000923,-90.00000000,-2.04062414
Simul_+0deg,0,338.03997803,21.96000481,-90.00000000,-2.03845048
Simul_+0deg,0,338.39999390,21.59999657,-90.00000000,-2.06898427
Simul_+0deg,0,338.75997925,21.23999405,-90.00000000,-2.09864783
Simul_+0deg,0,339.11999512,20.87998390,-90.00000000,-2.12742424
Simul_+0deg,0,339.47998047,20.52000618,-90.00000000,-2.15529060
Simul_+0deg,0,339.83996582,20.16000557,-90.00000000,-2.18223047
Simul_+0deg,0,340.19998169,19.79999924,-90.00000000,-2.22478294
Simul_+0deg,0,340.55999756,19.43998718,-90.00000000,-2.27956963
Simul_+0deg,0,340.91998291,19.07998276,-90.00000000,-2.33328605
Simul_+0deg,0,341.27996826,18.72000694,-90.00000000,-2.38588071
Simul_+0deg,0,341.63998413,18.36000061,-90.00000000,-2.43731308
Simul_+0deg,0,341.99996948,17.99999428,-90.00000000,-2.48752975
Simul_+0deg,0,342.35998535,17.63998985,-90.00000000,-2.55752182
Simul_+0deg,0,342.71997070,17.28000641,-90.00000000,-2.62620115
Simul_+0deg,0,343.07998657,16.92000771,-90.00000000,-2.69349837
Simul_+0deg,0,343.43997192,16.56000137,-90.00000000,-2.75932598
Simul_+0deg,0,343.79998779,16.19999313,-90.00000000,-2.82359982
Simul_+0deg,0,344.16000366,15.83998680,-90.00000000,-2.89351559
Simul_+0deg,0,344.51995850,15.48001671,-90.00000000,-2.97127461
Simul_+0deg,0,344.87997437,15.12000275,-90.00000000,-3.04789400
Simul_+0deg,0,345.23999023,14.75999737,-90.00000000,-3.12327600
Simul_+0deg,0,345.59997559,14.39999866,-90.00000000,-3.19733095
Simul_+0deg,0,345.95999146,14.03999138,-90.00000000,-3.26997137
Simul_+0deg,0,346.31997681,13.68000603,-90.00000000,-3.35325480
Simul_+0deg,0,346.67996216,13.32001305,-90.00000000,-3.43732882
Simul_+0deg,0,347.03997803,12.95999718,-90.00000000,-3.52065420
Simul_+0deg,0,347.39999390,12.59998798,-90.00000000,-3.60314703
Simul_+0deg,0,347.75997925,12.23998928,-90.00000000,-3.68472862
Simul_+0deg,0,348.11996460,11.88000298,-90.00000000,-3.76835680
Simul_+0deg,0,348.47998047,11.51999664,-90.00000000,-3.85722375
Simul_+0deg,0,348.83996582,11.15999031,-90.00000000,-3.94527221
Simul_+0deg,0,349.19998169,10.79998875,-90.00000000,-4.03241205
Simul_+0deg,0,349.55999756,10.43999195,-90.00000000,-4.11854792
Simul_+0deg,0,349.91998291,10.08000946,-90.00000000,-4.20358562
Simul_+0deg,0,350.27996826,9.72000504,-90.00000000,-4.28971720
Simul_+0deg,0,350.63998413,9.36000347,-90.00000000,-4.37409735
Simul_+0deg,0,351.00000000,8.99999142,-90.00000000,-4.45575666
Simul_+0deg,0,351.35998535,8.63999653,-90.00000000,-4.53450012
Simul_+0deg,0,351.71997070,8.28000641,-90.00000000,-4.61014318
Simul_+0deg,0,352.07998657,7.92000675,-90.00000000,-4.68268967
Simul_+0deg,0,352.43997192,7.56000662,-90.00000000,-4.75083542
Simul_+0deg,0,352.79998779,7.19998980,-90.00000000,-4.81262779
Simul_+0deg,0,353.16000366,6.83999729,-90.00000000,-4.86777115
Simul_+0deg,0,353.51995850,6.48001719,-90.00000000,-4.91600084
Simul_+0deg,0,353.87997437,6.12000370,-90.00000000,-4.95708227
Simul_+0deg,0,354.23999023,5.76000357,-90.00000000,-4.99942970
Simul_+0deg,0,354.59997559,5.40000391,-90.00000000,-5.03702688
Simul_+0deg,0,354.95999146,5.03998899,-90.00000000,-5.06501675
Simul_+0deg,0,355.31997681,4.68002319,-90.00000000,-5.08320999
Simul_+0deg,0,355.67999268,4.32001114,-90.00000000,-5.09148645
Simul_+0deg,0,356.03997803,3.95997524,-90.00000000,-5.09499311
Simul_+0deg,0,356.39999390,3.59999967,-90.00000000,-5.13045788
Simul_+0deg,0,356.75997925,3.24002767,-90.00000000,-5.15632343
Simul_+0deg,0,357.11996460,2.87997603,-90.00000000,-5.17242193
Simul_+0deg,0,357.47998047,2.52002597,-90.00000000,-5.17863464
Simul_+0deg,0,357.83999634,2.16002965,-90.00000000,-5.17492485
Simul_+0deg,0,358.19998169,1.79994082,-90.00000000,-5.21017504
Simul_+0deg,0,358.55996704,1.44007802,-90.00000000,-5.27641821
Simul_+0deg,0,358.91998291,1.07992160,-90.00000000,-5.33487415
Simul_+0deg,0,359.27996826,0.72009277,-90.00000000,-5.38510895
Simul_+0deg,0,359.63998413,0.35990870,-90.00000000,-5.42692184
Simul_+15deg,15,0.00000000,0.00000000,90.00000000,-2.44250560
Simul_+15deg,15,0.35999998,0.35990870,90.00000000,-2.46832752
Simul_+15deg,15,0.71999997,0.72009277,90.00000000,-2.49161506
Simul_+15deg,15,1.07999992,1.07992160,90.00000000,-2.51228690
Simul_+15deg,15,1.43999994,1.43994224,90.00000000,-2.53033876
Simul_+15deg,15,1.79999995,1.80004954,90.00000000,-2.54572868
Simul_+15deg,15,2.15999985,2.16002965,90.00000000,-2.59845996
Simul_+15deg,15,2.51999998,2.52002597,90.00000000,-2.69939542
Simul_+15deg,15,2.87999988,2.87997603,90.00000000,-2.79869461
Simul_+15deg,15,3.23999977,3.24002767,90.00000000,-2.89622736
Simul_+15deg,15,3.59999990,3.59999967,90.00000000,-2.99177051
Simul_+15deg,15,3.95999956,3.95997524,90.00000000,-3.08516288
Simul_+15deg,15,4.31999969,4.32001114,90.00000000,-3.24486780
Simul_+15deg,15,4.67999983,4.67998075,90.00000000,-3.40990210
Simul_+15deg,15,5.03999996,5.03998899,90.00000000,-3.57106018
Simul_+15deg,15,5.39999962,5.40000391,90.00000000,-3.72763181
Simul_+15deg,15,5.75999975,5.76000357,90.00000000,-3.87887239
Simul_+15deg,15,6.11999989,6.12000370,90.00000000,-4.04231167
Simul_+15deg,15,6.47999954,6.47998667,90.00000000,-4.23589516
Simul_+15deg,15,6.83999968,6.83999729,90.00000000,-4.42207050
Simul_+15deg,15,7.19999981,7.19998980,90.00000000,-4.59943438
Simul_+15deg,15,7.55999947,7.56000662,90.00000000,-4.76654673
Simul_+15deg,15,7.91999912,7.92000675,90.00000000,-4.92187309
Simul_+15deg,15,8.27999973,8.28000641,90.00000000,-5.09491539
Simul_+15deg,15,8.63999939,8.63999653,90.00000000,-5.26735210
Simul_+15deg,15,9.00000000,8.99999142,90.00000000,-5.42958021
Simul_+15deg,15,9.35999966,9.36000347,90.00000000,-5.58015728
Simul_+15deg,15,9.72000027,9.72000504,90.00000000,-5.71760368
Simul_+15deg,15,10.07999992,10.07999039,90.00000000,-5.84813547
Simul_+15deg,15,10.43999863,10.43999195,90.00000000,-5.99606705
Simul_+15deg,15,10.79999924,10.80000591,90.00000000,-6.13779831
Simul_+15deg,15,11.15999889,11.15999031,90.00000000,-6.27251911
Simul_+15deg,15,11.51999950,11.51999664,90.00000000,-6.39943361
Simul_+15deg,15,11.87999916,11.88000298,90.00000000,-6.51770163
Simul_+15deg,15,12.23999977,12.24000549,90.00000000,-6.64482832
Simul_+15deg,15,12.59999943,12.60000420,90.00000000,-6.77866030
Simul_+15deg,15,12.95999908,12.95999718,90.00000000,-6.91130686
Simul_+15deg,15,13.31999969,13.31999779,90.00000000,-7.04252911
Simul_+15deg,15,13.67999935,13.68000603,90.00000000,-7.17206573
Simul_+15deg,15,14.03999901,14.04000568,90.00000000,-7.29855537
Simul_+15deg,15,14.39999962,14.39999866,90.00000000,-7.41565752
Simul_+15deg,15,14.75999832,14.75999737,90.00000000,-7.53306293
Simul_+15deg,15,15.11999893,15.12000275,90.00000000,-7.65070438
Simul_+15deg,15,15.47999954,15.48000336,90.00000000,-7.76850939
Simul_+15deg,15,15.83999825,15.84000015,90.00000000,-7.88640308
Simul_+15deg,15,16.19999886,16.19999313,90.00000000,-7.96984100
Simul_+15deg,15,16.55999947,16.56000137,90.00000000,-8.02280998
Simul_+15deg,15,16.92000008,16.91999626,90.00000000,-8.07193089
Simul_+15deg,15,17.27999878,17.27999496,90.00000000,-8.11706924
Simul_+15deg,15,17.63999939,17.64000320,90.00000000,-8.15809155
Simul_+15deg,15,18.00000000,17.99999428,90.00000000,-8.19487572
Simul_+15deg,15,18.35999870,18.36000061,90.00000000,-8.13408947
Simul_+15deg,15,18.71999931,18.71999741,90.00000000,-8.06402016
Simul_+15deg,15,19.07999992,19.08000183,90.00000000,-7.98511887
Simul_+15deg,15,19.44000053,19.43999863,90.00000000,-7.89788628
Simul_+15deg,15,19.79999924,19.79999924,90.00000000,-7.80283833
Simul_+15deg,15,20.15999985,20.15999603,90.00000000,-7.66920471
Simul_+15deg,15,20.51999855,20.51999664,90.00000000,-7.48727417
Simul_+15deg,15,20.87999725,20.88000298,90.00000000,-7.29657125
Simul_+15deg,15,21.23999786,21.24000168,90.00000000,-7.09852982
Simul_+15deg,15,21.59999847,21.59999657,90.00000000,-6.89447403
Simul_+15deg,15,21.95999908,21.95999527,90.00000000,-6.68560600
Simul_+15deg,15,22.31999779,22.31999969,90.00000000,-6.46485996
Simul_+15deg,15,22.67999840,22.67999649,90.00000000,-6.23819113
Simul_+15deg,15,23.03999901,23.04000282,90.00000000,-6.00776386
Simul_+15deg,15,23.39999771,23.39999390,90.00000000,-5.77474594
Simul_+15deg,15,23.75999832,23.75999641,90.00000000,-5.54012585
Simul_+15deg,15,24.11999893,24.11999702,90.00000000,-5.32479763
Simul_+15deg,15,24.47999954,24.48000336,90.00000000,-5.14770031
Simul_+15deg,15,24.83999825,24.84000015,90.00000000,-4.96849823
Simul_+15deg,15,25.19999886,25.19999886,90.00000000,-4.78771734
Simul_+15deg,15,25.55999947,25.56000137,90.00000000,-4.60583544
Simul_+15deg,15,25.91999817,25.92000008,90.00000000,-4.42328691
Simul_+15deg,15,26.27999878,26.28000259,90.00000000,-4.31983757
Simul_+15deg,15,26.63999939,26.63999557,90.00000000,-4.23629665
Simul_+15deg,15,27.00000000,26.99999809,90.00000000,-4.14983797
Simul_+15deg,15,27.35999870,27.35999870,90.00000000,-4.06066418
Simul_+15deg,15,27.71999931,27.71999931,90.00000000,-3.96897554
Simul_+15deg,15,28.07999802,28.08000183,90.00000000,-3.89751792
Simul_+15deg,15,28.43999863,28.43999672,90.00000000,-3.90000606
Simul_+15deg,15,28.79999924,28.80000305,90.00000000,-3.89573431
Simul_+15deg,15,29.15999794,29.15999794,90.00000000,-3.88472366
Simul_+15deg,15,29.51999664,29.51999664,90.00000000,-3.86702418
Simul_+15deg,15,29.87999916,29.88000298,90.00000000,-3.84271646
Simul_+15deg,15,30.23999786,30.23999786,90.00000000,-3.85010958
Simul_+15deg,15,30.59999657,30.59999657,90.00000000,-3.86404562
Simul_+15deg,15,30.95999908,30.95999908,90.00000000,-3.86409402
Simul_+15deg,15,31.31999779,31.31999779,90.00000000,-3.85025597
Simul_+15deg,15,31.67999649,31.67999268,90.00000000,-3.82266378
Simul_+15deg,15,32.03999710,32.03999710,90.00000000,-3.78331685
Simul_+15deg,15,32.39999771,32.39999771,90.00000000,-3.74228621
Simul_+15deg,15,32.75999832,32.75999832,90.00000000,-3.68415117
Simul_+15deg,15,33.11999893,33.11999893,90.00000000,-3.60959315
Simul_+15deg,15,33.47999573,33.47999573,90.00000000,-3.51945424
Simul_+15deg,15,33.84000015,33.83999634,90.00000000,-3.41471648
Simul_+15deg,15,34.19999695,34.20000076,90.00000000,-3.30727792
Simul_+15deg,15,34.55999756,34.56000137,90.00000000,-3.19709301
Simul_+15deg,15,34.91999817,34.92000198,90.00000000,-3.07669616
Simul_+15deg,15,35.27999878,35.27999878,90.00000000,-2.94699168
Simul_+15deg,15,35.63999557,35.63999557,90.00000000,-2.80888319
Simul_+15deg,15,36.00000000,36.00000000,90.00000000,-2.66327095
Simul_+15deg,15,36.35999680,36.36000061,90.00000000,-2.55960250
Simul_+15deg,15,36.71999741,36.71999359,90.00000000,-2.45090771
Simul_+15deg,15,37.07999802,37.07999420,90.00000000,-2.33760905
Simul_+15deg,15,37.43999863,37.43999481,90.00000000,-2.22013402
Simul_+15deg,15,37.79999542,37.79999161,90.00000000,-2.09888625
Simul_+15deg,15,38.15999985,38.15999985,90.00000000,-1.99893534
Simul_+15deg,15,38.51999664,38.51999664,90.00000000,-1.92600977
Simul_+15deg,15,38.88000107,38.88000107,90.00000000,-1.84919012
Simul_+15deg,15,39.23999786,39.23999786,90.00000000,-1.76870418
Simul_+15deg,15,39.59999847,39.59999847,90.00000000,-1.68477726
Simul_+15deg,15,39.95999908,39.95999527,90.00000000,-1.59763277
Simul_+15deg,15,40.31999969,40.31999969,90.00000000,-1.53869820
Simul_+15deg,15,40.67999649,40.67999649,90.00000000,-1.47953296
Simul_+15deg,15,41.03999710,41.03999710,90.00000000,-1.41633415
Simul_+15deg,15,41.39999771,41.39999390,90.00000000,-1.34928882
Simul_+15deg,15,41.75999451,41.75999451,90.00000000,-1.27858496
Simul_+15deg,15,42.11999893,42.11999893,90.00000000,-1.20756161
Simul_+15deg,15,42.47999573,42.47999573,90.00000000,-1.13939476
Simul_+15deg,15,42.83999634,42.83999634,90.00000000,-1.06788480
Simul_+15deg,15,43.19999695,43.19999695,90.00000000,-0.99321628
Simul_+15deg,15,43.55999756,43.55999756,90.00000000,-0.91556621
Simul_+15deg,15,43.91999817,43.91999817,90.00000000,-0.83511388
Simul_+15deg,15,44.27999878,44.27999878,90.00000000,-0.75119603
Simul_+15deg,15,44.63999557,44.63999557,90.00000000,-0.66521412
Simul_+15deg,15,45.00000000,45.00000000,90.00000000,-0.57762051
Simul_+15deg,15,45.35999680,45.35999680,90.00000000,-0.48854733
Simul_+15deg,15,45.71999741,45.71999741,90.00000000,-0.39811939
Simul_+15deg,15,46.07999802,46.07999802,90.00000000,-0.30808434
Simul_+15deg,15,46.43999863,46.43999863,90.00000000,-0.22291496
Simul_+15deg,15,46.79999542,46.79999542,90.00000000,-0.13716358
Simul_+15deg,15,47.15999985,47.15999985,90.00000000,-0.05089402
Simul_+15deg,15,47.51999664,47.52000046,90.00000000,0.03583069
Simul_+15deg,15,47.87999725,47.87999725,90.00000000,0.12294626
Simul_+15deg,15,48.23999786,48.23999786,90.00000000,0.19393227
Simul_+15deg,15,48.59999847,48.59999847,90.00000000,0.25716111
Simul_+15deg,15,48.95999908,48.96000290,90.00000000,0.32087106
Simul_+15deg,15,49.31999588,49.31999588,90.00000000,0.38502413
Simul_+15deg,15,49.67999649,49.67999649,90.00000000,0.44959170
Simul_+15deg,15,50.03999710,50.03999710,90.00000000,0.51031798
Simul_+15deg,15,50.39999771,50.39999771,90.00000000,0.53789103
Simul_+15deg,15,50.75999451,50.75999832,90.00000000,0.56627685
Simul_+15deg,15,51.11999893,51.11999893,90.00000000,0.59545660
Simul_+15deg,15,51.47999573,51.47999573,90.00000000,0.62541491
Simul_+15deg,15,51.83999634,51.84000015,90.00000000,0.65613359
Simul_+15deg,15,52.19999695,52.19999695,90.00000000,0.66610408
Simul_+15deg,15,52.55999756,52.55999756,90.00000000,0.65993464
Simul_+15deg,15,52.91999435,52.91999817,90.00000000,0.65491378
Simul_+15deg,15,53.27999878,53.27999878,90.00000000,0.65104508
