scenario,lens_angle_deg,horizontal_angle_deg,theta_deg,phi_deg,gain_db
Simul_+30deg,30,124.19998932,90.00000000,124.19998932,-1.81198001
Simul_+30deg,30,124.55999756,90.00000000,124.55999756,-2.02221441
Simul_+30deg,30,124.91998291,90.00000000,124.91998291,-2.21796846
Simul_+30deg,30,125.27999115,90.00000000,125.27999115,-2.39676285
Simul_+30deg,30,125.63999939,90.00000000,125.63999939,-2.55603290
Simul_+30deg,30,125.99999237,90.00000000,125.99999237,-2.69327593
Simul_+30deg,30,126.35999298,90.00000000,126.35999298,-3.05744171
Simul_+30deg,30,126.71998596,90.00000000,126.71998596,-3.42279649
Simul_+30deg,30,127.07999420,90.00000000,127.07999420,-3.78667450
Simul_+30deg,30,127.43999481,90.00000000,127.43999481,-4.14582920
Simul_+30deg,30,127.79998779,90.00000000,127.79998779,-4.49608231
Simul_+30deg,30,128.15998840,90.00000000,128.15998840,-4.92911911
Simul_+30deg,30,128.51998901,90.00000000,128.51998901,-5.49336386
Simul_+30deg,30,128.87998962,90.00000000,128.87998962,-6.07718706
Simul_+30deg,30,129.24000549,90.00000000,129.24000549,-6.67721987
Simul_+30deg,30,129.59999084,90.00000000,129.59999084,-7.28770351
Simul_+30deg,30,129.95999146,90.00000000,129.95999146,-7.89922190
Simul_+30deg,30,130.31999207,90.00000000,130.31999207,-8.66007900
Simul_+30deg,30,130.67999268,90.00000000,130.67999268,-9.45455456
Simul_+30deg,30,131.03999329,90.00000000,131.03999329,-10.24128723
Simul_+30deg,30,131.39999390,90.00000000,131.39999390,-10.98096848
Simul_+30deg,30,131.75999451,90.00000000,131.75999451,-11.61517334
Simul_+30deg,30,132.11999512,90.00000000,132.11999512,-12.07165527
Simul_+30deg,30,132.47999573,90.00000000,132.47999573,-12.27281666
Simul_+30deg,30,132.83998108,90.00000000,132.83998108,-12.17509747
Simul_+30deg,30,133.19999695,90.00000000,133.19999695,-11.79745865
Simul_+30deg,30,133.55999756,90.00000000,133.55999756,-11.20493031
Simul_+30deg,30,133.91998291,90.00000000,133.91998291,-10.47731400
Simul_+30deg,30,134.27999878,90.00000000,134.27999878,-9.79276180
Simul_+30deg,30,134.63998413,90.00000000,134.63998413,-9.06157684
Simul_+30deg,30,135.00000000,90.00000000,135.00000000,-8.29361534
Simul_+30deg,30,135.36000061,90.00000000,135.36000061,-7.52245378
Simul_+30deg,30,135.71998596,90.00000000,135.71998596,-6.76821041
Simul_+30deg,30,136.08000183,90.00000000,136.08000183,-6.10183144
Simul_+30deg,30,136.43998718,90.00000000,136.43998718,-5.62841177
Simul_+30deg,30,136.79998779,90.00000000,136.79998779,-5.12033844
Simul_+30deg,30,137.16000366,90.00000000,137.16000366,-4.59358215
Simul_+30deg,30,137.51998901,90.00000000,137.51998901,-4.06036568
Simul_+30deg,30,137.87998962,90.00000000,137.87998962,-3.52930045
Simul_+30deg,30,138.23999023,90.00000000,138.23999023,-3.19396615
Simul_+30deg,30,138.59999084,90.00000000,138.59999084,-2.92397213
Simul_+30deg,30,138.95999146,90.00000000,138.95999146,-2.62427235
Simul_+30deg,30,139.31999207,90.00000000,139.31999207,-2.30167007
Simul_+30deg,30,139.67999268,90.00000000,139.67999268,-1.96228802
Simul_+30deg,30,140.03999329,90.00000000,140.03999329,-1.64675951
Simul_+30deg,30,140.39999390,90.00000000,140.39999390,-1.59271646
Simul_+30deg,30,140.75997925,90.00000000,140.75997925,-1.50918508
Simul_+30deg,30,141.11999512,90.00000000,141.11999512,-1.39783394
Simul_+30deg,30,141.47999573,90.00000000,141.47999573,-1.26079214
Simul_+30deg,30,141.83999634,90.00000000,141.83999634,-1.10051811
Simul_+30deg,30,142.19999695,90.00000000,142.19999695,-1.10644710
Simul_+30deg,30,142.55998230,90.00000000,142.55998230,-1.24000847
Simul_+30deg,30,142.91999817,90.00000000,142.91999817,-1.34913230
Simul_+30deg,30,143.27999878,90.00000000,143.27999878,-1.43184721
Simul_+30deg,30,143.63998413,90.00000000,143.63998413,-1.48655999
Simul_+30deg,30,144.00000000,90.00000000,144.00000000,-1.51219511
Simul_+30deg,30,144.35998535,90.00000000,144.35998535,-1.85861278
Simul_+30deg,30,144.72000122,90.00000000,144.72000122,-2.19301224
Simul_+30deg,30,145.07998657,90.00000000,145.07998657,-2.50999308
Simul_+30deg,30,145.43998718,90.00000000,145.43998718,-2.80348778
Simul_+30deg,30,145.80000305,90.00000000,145.80000305,-3.06670403
Simul_+30deg,30,146.15998840,90.00000000,146.15998840,-3.44230032
Simul_+30deg,30,146.51998901,90.00000000,146.51998901,-3.99950385
Simul_+30deg,30,146.87998962,90.00000000,146.87998962,-4.55905342
Simul_+30deg,30,147.23999023,90.00000000,147.23999023,-5.11081314
Simul_+30deg,30,147.59999084,90.00000000,147.59999084,-5.64035225
Simul_+30deg,30,147.95999146,90.00000000,147.95999146,-6.12846184
Simul_+30deg,30,148.31999207,90.00000000,148.31999207,-6.86113167
Simul_+30deg,30,148.67999268,90.00000000,148.67999268,-7.65444851
Simul_+30deg,30,149.03999329,90.00000000,149.03999329,-8.46110535
Simul_+30deg,30,149.39999390,90.00000000,149.39999390,-9.25417423
Simul_+30deg,30,149.75999451,90.00000000,149.75999451,-9.98905087
Simul_+30deg,30,150.11999512,90.00000000,150.11999512,-10.71764946
Simul_+30deg,30,150.47998047,90.00000000,150.47998047,-11.63883114
Simul_+30deg,30,150.83999634,90.00000000,150.83999634,-12.55283356
Simul_+30deg,30,151.19998169,90.00000000,151.19998169,-13.39784145
Simul_+30deg,30,151.55999756,90.00000000,151.55999756,-14.07848740
Simul_+30deg,30,151.91999817,90.00000000,151.91999817,-14.47896004
Simul_+30deg,30,152.27998352,90.00000000,152.27998352,-14.95795822
Simul_+30deg,30,152.63999939,90.00000000,152.63999939,-15.41522408
Simul_+30deg,30,152.99998474,90.00000000,152.99998474,-15.70840645
Simul_+30deg,30,153.35998535,90.00000000,153.35998535,-15.80004501
Simul_+30deg,30,153.72000122,90.00000000,153.72000122,-15.67726135
Simul_+30deg,30,154.07998657,90.00000000,154.07998657,-15.43377399
Simul_+30deg,30,154.43998718,90.00000000,154.43998718,-15.35412407
Simul_+30deg,30,154.79998779,90.00000000,154.79998779,-15.21892166
Simul_+30deg,30,155.15998840,90.00000000,155.15998840,-15.03319550
Simul_+30deg,30,155.52000427,90.00000000,155.52000427,-14.80333900
Simul_+30deg,30,155.87998962,90.00000000,155.87998962,-14.53635979
Simul_+30deg,30,156.23999023,90.00000000,156.23999023,-14.14585209
Simul_+30deg,30,156.59999084,90.00000000,156.59999084,-13.69074345
Simul_+30deg,30,156.95999146,90.00000000,156.95999146,-13.22732735
Simul_+30deg,30,157.31999207,90.00000000,157.31999207,-12.76240253
Simul_+30deg,30,157.67999268,90.00000000,157.67999268,-12.30096722
Simul_+30deg,30,158.03999329,90.00000000,158.03999329,-11.81488228
Simul_+30deg,30,158.39999390,90.00000000,158.39999390,-11.10065365
Simul_+30deg,30,158.75999451,90.00000000,158.75999451,-10.42368984
Simul_+30deg,30,159.11997986,90.00000000,159.11997986,-9.78313351
Simul_+30deg,30,159.47999573,90.00000000,159.47999573,-9.17729187
Simul_+30deg,30,159.83999634,90.00000000,159.83999634,-8.60382843
Simul_+30deg,30,160.19998169,90.00000000,160.19998169,-8.03621674
Simul_+30deg,30,160.55999756,90.00000000,160.55999756,-7.47837305
Simul_+30deg,30,160.91998291,90.00000000,160.91998291,-6.94830990
Simul_+30deg,30,161.27999878,90.00000000,161.27999878,-6.44404030
Simul_+30deg,30,161.63999939,90.00000000,161.63999939,-5.96374083
Simul_+30deg,30,161.99998474,90.00000000,161.99998474,-5.50567436
Simul_+30deg,30,162.36000061,90.00000000,162.36000061,-5.19758415
Simul_+30deg,30,162.71998596,90.00000000,162.71998596,-4.89381599
Simul_+30deg,30,163.07998657,90.00000000,163.07998657,-4.59493923
Simul_+30deg,30,163.44000244,90.00000000,163.44000244,-4.30127335
Simul_+30deg,30,163.79998779,90.00000000,163.79998779,-4.01312256
Simul_+30deg,30,164.15998840,90.00000000,164.15998840,-3.82761121
Simul_+30deg,30,164.51998901,90.00000000,164.51998901,-3.76019812
Simul_+30deg,30,164.87998962,90.00000000,164.87998962,-3.68645167
Simul_+30deg,30,165.23999023,90.00000000,165.23999023,-3.60669661
Simul_+30deg,30,165.59999084,90.00000000,165.59999084,-3.52128935
Simul_+30deg,30,165.95999146,90.00000000,165.95999146,-3.43059182
Simul_+30deg,30,166.31999207,90.00000000,166.31999207,-3.56166148
Simul_+30deg,30,166.67999268,90.00000000,166.67999268,-3.71526980
Simul_+30deg,30,167.03997803,90.00000000,167.03997803,-3.86220598
Simul_+30deg,30,167.39999390,90.00000000,167.39999390,-4.00159121
Simul_+30deg,30,167.75999451,90.00000000,167.75999451,-4.13249779
Simul_+30deg,30,168.11999512,90.00000000,168.11999512,-4.34487677
Simul_+30deg,30,168.47999573,90.00000000,168.47999573,-4.73880053
Simul_+30deg,30,168.83998108,90.00000000,168.83998108,-5.13562441
Simul_+30deg,30,169.19999695,90.00000000,169.19999695,-5.53241205
Simul_+30deg,30,169.55999756,90.00000000,169.55999756,-5.92532110
Simul_+30deg,30,169.91998291,90.00000000,169.91998291,-6.30950403
Simul_+30deg,30,170.27999878,90.00000000,170.27999878,-6.90774918
Simul_+30deg,30,170.63998413,90.00000000,170.63998413,-7.58087540
Simul_+30deg,30,170.99998474,90.00000000,170.99998474,-8.25514507
Simul_+30deg,30,171.35998535,90.00000000,171.35998535,-8.91055870
Simul_+30deg,30,171.71998596,90.00000000,171.71998596,-9.51788712
Simul_+30deg,30,172.08000183,90.00000000,172.08000183,-10.10720634
Simul_+30deg,30,172.43998718,90.00000000,172.43998718,-10.83194256
Simul_+30deg,30,172.79998779,90.00000000,172.79998779,-11.39076138
Simul_+30deg,30,173.15998840,90.00000000,173.15998840,-11.69690990
Simul_+30deg,30,173.51998901,90.00000000,173.51998901,-11.69144154
Simul_+30deg,30,173.87998962,90.00000000,173.87998962,-11.37545109
Simul_+30deg,30,174.23999023,90.00000000,174.23999023,-11.05077267
Simul_+30deg,30,174.59999084,90.00000000,174.59999084,-10.62140083
Simul_+30deg,30,174.95999146,90.00000000,174.95999146,-10.02115726
Simul_+30deg,30,175.31999207,90.00000000,175.31999207,-9.31637955
Simul_+30deg,30,175.67999268,90.00000000,175.67999268,-8.56140327
Simul_+30deg,30,176.03999329,90.00000000,176.03999329,-7.83534288
Simul_+30deg,30,176.39999390,90.00000000,176.39999390,-7.41207409
Simul_+30deg,30,176.75997925,90.00000000,176.75997925,-6.94985771
Simul_+30deg,30,177.11999512,90.00000000,177.11999512,-6.46368074
Simul_+30deg,30,177.47999573,90.00000000,177.47999573,-5.96553421
Simul_+30deg,30,177.83999634,90.00000000,177.83999634,-5.46446037
Simul_+30deg,30,178.19999695,90.00000000,178.19999695,-5.15845728
Simul_+30deg,30,178.55998230,90.00000000,178.55998230,-4.98399496
Simul_+30deg,30,178.91999817,90.00000000,178.91999817,-4.78302622
Simul_+30deg,30,179.27998352,90.00000000,179.27998352,-4.55935907
Simul_+30deg,30,179.63998413,90.00000000,179.63998413,-4.31681728
Simul_+45deg,45,-180.00000000,90.00000000,-180.00000000,-3.71057534
Simul_+45deg,45,-179.63998413,90.00000000,-179.63998413,-3.82645392
Simul_+45deg,45,-179.27998352,90.00000000,-179.27998352,-3.94322777
Simul_+45deg,45,-178.91999817,90.00000000,-178.91999817,-4.06088400
Simul_+45deg,45,-178.55998230,90.00000000,-178.55998230,-4.17941046
Simul_+45deg,45,-178.19999695,90.00000000,-178.19999695,-4.29877806
Simul_+45deg,45,-177.83999634,90.00000000,-177.83999634,-4.40393877
Simul_+45deg,45,-177.47999573,90.00000000,-177.47999573,-4.48667622
Simul_+45deg,45,-177.11999512,90.00000000,-177.11999512,-4.56383753
Simul_+45deg,45,-176.75997925,90.00000000,-176.75997925,-4.63508797
Simul_+45deg,45,-176.39999390,90.00000000,-176.39999390,-4.70010948
Simul_+45deg,45,-176.03999329,90.00000000,-176.03999329,-4.75860214
Simul_+45deg,45,-175.67999268,90.00000000,-175.67999268,-4.81861305
Simul_+45deg,45,-175.31999207,90.00000000,-175.31999207,-4.86504269
Simul_+45deg,45,-174.95999146,90.00000000,-174.95999146,-4.89591408
Simul_+45deg,45,-174.59999084,90.00000000,-174.59999084,-4.91089392
Simul_+45deg,45,-174.23999023,90.00000000,-174.23999023,-4.90981817
Simul_+45deg,45,-173.87998962,90.00000000,-173.87998962,-4.92133188
Simul_+45deg,45,-173.51998901,90.00000000,-173.51998901,-4.96856213
Simul_+45deg,45,-173.15998840,90.00000000,-173.15998840,-4.99088192
Simul_+45deg,45,-172.79998779,90.00000000,-172.79998779,-4.98790264
Simul_+45deg,45,-172.43998718,90.00000000,-172.43998718,-4.95967817
Simul_+45deg,45,-172.08000183,90.00000000,-172.08000183,-4.90670013
Simul_+45deg,45,-171.71998596,90.00000000,-171.71998596,-4.93943405
Simul_+45deg,45,-171.35998535,90.00000000,-171.35998535,-4.96936607
Simul_+45deg,45,-170.99998474,90.00000000,-170.99998474,-4.96321011
Simul_+45deg,45,-170.63998413,90.00000000,-170.63998413,-4.92111969
Simul_+45deg,45,-170.27999878,90.00000000,-170.27999878,-4.84413052
Simul_+45deg,45,-169.91998291,90.00000000,-169.91998291,-4.76887846
Simul_+45deg,45,-169.55999756,90.00000000,-169.55999756,-4.77498341
Simul_+45deg,45,-169.19999695,90.00000000,-169.19999695,-4.73502398
Simul_+45deg,45,-168.83998108,90.00000000,-168.83998108,-4.65025187
Simul_+45deg,45,-168.47999573,90.00000000,-168.47999573,-4.52323341
Simul_+45deg,45,-168.11999512,90.00000000,-168.11999512,-4.35760450
Simul_+45deg,45,-167.75999451,90.00000000,-167.75999451,-4.25420713
Simul_+45deg,45,-167.39999390,90.00000000,-167.39999390,-4.15697861
Simul_+45deg,45,-167.03997803,90.00000000,-167.03997803,-4.01840305
Simul_+45deg,45,-166.67999268,90.00000000,-166.67999268,-3.84237862
Simul_+45deg,45,-166.31999207,90.00000000,-166.31999207,-3.63342762
Simul_+45deg,45,-165.95999146,90.00000000,-165.95999146,-3.41424465
Simul_+45deg,45,-165.59999084,90.00000000,-165.59999084,-3.30984092
Simul_+45deg,45,-165.23999023,90.00000000,-165.23999023,-3.17697883
Simul_+45deg,45,-164.87998962,90.00000000,-164.87998962,-3.01826477
Simul_+45deg,45,-164.51998901,90.00000000,-164.51998901,-2.83657551
Simul_+45deg,45,-164.15998840,90.00000000,-164.15998840,-2.63492322
Simul_+45deg,45,-163.79998779,90.00000000,-163.79998779,-2.52010369
Simul_+45deg,45,-163.44000244,90.00000000,-163.44000244,-2.47068858
Simul_+45deg,45,-163.07998657,90.00000000,-163.07998657,-2.40356970
Simul_+45deg,45,-162.71998596,90.00000000,-162.71998596,-2.31956291
Simul_+45deg,45,-162.36000061,90.00000000,-162.36000061,-2.21965051
Simul_+45deg,45,-161.99998474,90.00000000,-161.99998474,-2.10494351
Simul_+45deg,45,-161.63999939,90.00000000,-161.63999939,-2.18035173
Simul_+45deg,45,-161.27999878,90.00000000,-161.27999878,-2.24286175
Simul_+45deg,45,-160.91998291,90.00000000,-160.91998291,-2.29188251
Simul_+45deg,45,-160.55999756,90.00000000,-160.55999756,-2.32694697
Simul_+45deg,45,-160.19998169,90.00000000,-160.19998169,-2.34771204
Simul_+45deg,45,-159.83999634,90.00000000,-159.83999634,-2.44338298
Simul_+45deg,45,-159.47999573,90.00000000,-159.47999573,-2.63982916
Simul_+45deg,45,-159.11997986,90.00000000,-159.11997986,-2.82518125
Simul_+45deg,45,-158.75999451,90.00000000,-158.75999451,-2.99756670
Simul_+45deg,45,-158.39999390,90.00000000,-158.39999390,-3.15507317
Simul_+45deg,45,-158.03999329,90.00000000,-158.03999329,-3.29576445
Simul_+45deg,45,-157.67999268,90.00000000,-157.67999268,-3.58728147
Simul_+45deg,45,-157.31999207,90.00000000,-157.31999207,-3.88742733
Simul_+45deg,45,-156.95999146,90.00000000,-156.95999146,-4.17123508
Simul_+45deg,45,-156.59999084,90.00000000,-156.59999084,-4.43383837
Simul_+45deg,45,-156.23999023,90.00000000,-156.23999023,-4.66996479
Simul_+45deg,45,-155.87998962,90.00000000,-155.87998962,-4.93411112
Simul_+45deg,45,-155.52000427,90.00000000,-155.52000427,-5.28992176
Simul_+45deg,45,-155.15998840,90.00000000,-155.15998840,-5.61383295
Simul_+45deg,45,-154.79998779,90.00000000,-154.79998779,-5.89587927
Simul_+45deg,45,-154.43998718,90.00000000,-154.43998718,-6.12578201
Simul_+45deg,45,-154.07998657,90.00000000,-154.07998657,-6.29398298
Simul_+45deg,45,-153.72000122,90.00000000,-153.72000122,-6.54937458
Simul_+45deg,45,-153.35998535,90.00000000,-153.35998535,-6.79050732
Simul_+45deg,45,-152.99998474,90.00000000,-152.99998474,-6.96414518
Simul_+45deg,45,-152.63999939,90.00000000,-152.63999939,-7.06146717
Simul_+45deg,45,-152.27998352,90.00000000,-152.27998352,-7.07717228
Simul_+45deg,45,-151.91999817,90.00000000,-151.91999817,-7.06973362
Simul_+45deg,45,-151.55999756,90.00000000,-151.55999756,-7.20366240
Simul_+45deg,45,-151.19998169,90.00000000,-151.19998169,-7.27679491
Simul_+45deg,45,-150.83999634,90.00000000,-150.83999634,-7.28598881
Simul_+45deg,45,-150.47998047,90.00000000,-150.47998047,-7.23083878
Simul_+45deg,45,-150.11999512,90.00000000,-150.11999512,-7.11374521
Simul_+45deg,45,-149.75999451,90.00000000,-149.75999451,-7.18019056
Simul_+45deg,45,-149.39999390,90.00000000,-149.39999390,-7.32397842
Simul_+45deg,45,-149.03999329,90.00000000,-149.03999329,-7.42330027
Simul_+45deg,45,-148.67999268,90.00000000,-148.67999268,-7.47495222
Simul_+45deg,45,-148.31999207,90.00000000,-148.31999207,-7.47721195
Simul_+45deg,45,-147.95999146,90.00000000,-147.95999146,-7.47374487
Simul_+45deg,45,-147.59999084,90.00000000,-147.59999084,-7.77951193
Simul_+45deg,45,-147.23999023,90.00000000,-147.23999023,-8.04463196
Simul_+45deg,45,-146.87998962,90.00000000,-146.87998962,-8.25990200
Simul_+45deg,45,-146.51998901,90.00000000,-146.51998901,-8.41680431
Simul_+45deg,45,-146.15998840,90.00000000,-146.15998840,-8.50851250
Simul_+45deg,45,-145.80000305,90.00000000,-145.80000305,-8.74429321
Simul_+45deg,45,-145.43998718,90.00000000,-145.43998718,-9.08285522
Simul_+45deg,45,-145.07998657,90.00000000,-145.07998657,-9.33782959
Simul_+45deg,45,-144.72000122,90.00000000,-144.72000122,-9.49234581
Simul_+45deg,45,-144.35998535,90.00000000,-144.35998535,-9.53505898
Simul_+45deg,45,-144.00000000,90.00000000,-144.00000000,-9.46265316
Simul_+45deg,45,-143.63998413,90.00000000,-143.63998413,-9.69101810
Simul_+45deg,45,-143.27999878,90.00000000,-143.27999878,-9.79148674
Simul_+45deg,45,-142.91999817,90.00000000,-142.91999817,-9.75496578
Simul_+45deg,45,-142.55998230,90.00000000,-142.55998230,-9.58481121
Simul_+45deg,45,-142.19999695,90.00000000,-142.19999695,-9.29589176
Simul_+45deg,45,-141.83999634,90.00000000,-141.83999634,-9.10603619
Simul_+45deg,45,-141.47999573,90.00000000,-141.47999573,-9.04743099
Simul_+45deg,45,-141.11999512,90.00000000,-141.11999512,-8.86951923
Simul_+45deg,45,-140.75997925,90.00000000,-140.75997925,-8.58619785
Simul_+45deg,45,-140.39999390,90.00000000,-140.39999390,-8.21710777
Simul_+45deg,45,-140.03999329,90.00000000,-140.03999329,-7.78369951
Simul_+45deg,45,-139.67999268,90.00000000,-139.67999268,-7.59996033
Simul_+45deg,45,-139.31999207,90.00000000,-139.31999207,-7.36707640
Simul_+45deg,45,-138.95999146,90.00000000,-138.95999146,-7.05880690
Simul_+45deg,45,-138.59999084,90.00000000,-138.59999084,-6.69089890
Simul_+45deg,45,-138.23999023,90.00000000,-138.23999023,-6.27895069
Simul_+45deg,45,-137.87998962,90.00000000,-137.87998962,-5.91371536
Simul_+45deg,45,-137.51998901,90.00000000,-137.51998901,-5.65092564
Simul_+45deg,45,-137.16000366,90.00000000,-137.16000366,-5.33277559
Simul_+45deg,45,-136.79998779,90.00000000,-136.79998779,-4.97162342
Simul_+45deg,45,-136.43998718,90.00000000,-136.43998718,-4.57914162
Simul_+45deg,45,-136.08000183,90.00000000,-136.08000183,-4.16553736
Simul_+45deg,45,-135.71998596,90.00000000,-135.71998596,-3.86207485
Simul_+45deg,45,-135.36000061,90.00000000,-135.36000061,-3.55551863
Simul_+45deg,45,-135.00000000,90.00000000,-135.00000000,-3.21592069
Simul_+45deg,45,-134.63998413,90.00000000,-134.63998413,-2.85199928
Simul_+45deg,45,-134.27999878,90.00000000,-134.27999878,-2.47142410
Simul_+45deg,45,-133.91998291,90.00000000,-133.91998291,-2.11535072
Simul_+45deg,45,-133.55999756,90.00000000,-133.55999756,-1.85980630
Simul_+45deg,45,-133.19999695,90.00000000,-133.19999695,-1.57839322
Simul_+45deg,45,-132.83998108,90.00000000,-132.83998108,-1.27673852
Simul_+45deg,45,-132.47999573,90.00000000,-132.47999573,-0.95996195
Simul_+45deg,45,-132.11999512,90.00000000,-132.11999512,-0.63251483
Simul_+45deg,45,-131.75999451,90.00000000,-131.75999451,-0.40169507
Simul_+45deg,45,-131.39999390,90.00000000,-131.39999390,-0.20565525
Simul_+45deg,45,-131.03999329,90.00000000,-131.03999329,0.00711695
Simul_+45deg,45,-130.67999268,90.00000000,-130.67999268,0.23385701
Simul_+45deg,45,-130.31999207,90.00000000,-130.31999207,0.47198206
Simul_+45deg,45,-129.95999146,90.00000000,-129.95999146,0.70185119
Simul_+45deg,45,-129.59999084,90.00000000,-129.59999084,0.80540264
Simul_+45deg,45,-129.24000549,90.00000000,-129.24000549,0.92308497
Simul_+45deg,45,-128.87998962,90.00000000,-128.87998962,1.05372381
Simul_+45deg,45,-128.51998901,90.00000000,-128.51998901,1.19608474
Simul_+45deg,45,-128.15998840,90.00000000,-128.15998840,1.34892392
Simul_+45deg,45,-127.79998779,90.00000000,-127.79998779,1.42231357
